Ano;Mês;"Código ISIC Grupo";"Descrição ISIC Grupo";"Valor FOB (US$)";"Quilograma Líquido"
2023;10;291;"Fabricação de veículos automotores";1104909153;80297338
2023;12;291;"Fabricação de veículos automotores";1102442205;78738883
2023;11;291;"Fabricação de veículos automotores";1094310465;76631519
2023;08;291;"Fabricação de veículos automotores";1003120032;74033172
2023;03;293;"Fabricação de peças e acessórios para veículos automotores";930343646;93396307
2023;08;293;"Fabricação de peças e acessórios para veículos automotores";912874421;94757982
2023;09;291;"Fabricação de veículos automotores";906532752;68513366
2023;05;293;"Fabricação de peças e acessórios para veículos automotores";900426928;91796419
2023;05;291;"Fabricação de veículos automotores";867508099;66231916
2023;03;291;"Fabricação de veículos automotores";841106588;63233418
2023;04;293;"Fabricação de peças e acessórios para veículos automotores";834105442;82976021
2023;10;293;"Fabricação de peças e acessórios para veículos automotores";821419094;88537122
2023;07;291;"Fabricação de veículos automotores";799199559;58443294
2023;06;291;"Fabricação de veículos automotores";793002266;60848593
2023;01;293;"Fabricação de peças e acessórios para veículos automotores";788277819;82787785
2023;11;293;"Fabricação de peças e acessórios para veículos automotores";784226052;82800744
2023;07;293;"Fabricação de peças e acessórios para veículos automotores";782371332;80492903
2023;04;291;"Fabricação de veículos automotores";770048048;56943617
2023;06;293;"Fabricação de peças e acessórios para veículos automotores";762990178;78865727
2023;09;293;"Fabricação de peças e acessórios para veículos automotores";761166621;81271123
2023;02;293;"Fabricação de peças e acessórios para veículos automotores";701075544;73271159
2023;12;293;"Fabricação de peças e acessórios para veículos automotores";660918277;69562680
2023;02;291;"Fabricação de veículos automotores";575057445;44619370
2023;01;291;"Fabricação de veículos automotores";547812823;41682112
2023;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12818677;3123368
2023;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12659034;2381062
2023;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12544365;2162121
2023;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12444669;2498099
2023;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10313817;1892566
2023;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10310406;2311482
2023;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";9168611;2488984
2023;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8766838;2277121
2023;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8690216;1563016
2023;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7990525;2217045
2023;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7953533;1374733
2023;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7648297;1811671
2022;08;293;"Fabricação de peças e acessórios para veículos automotores";980495851;103245768
2022;05;293;"Fabricação de peças e acessórios para veículos automotores";977130902;99712892
2022;11;291;"Fabricação de veículos automotores";947360694;74086169
2022;03;293;"Fabricação de peças e acessórios para veículos automotores";935480142;99340497
2022;10;291;"Fabricação de veículos automotores";931338719;74265441
2022;08;291;"Fabricação de veículos automotores";879176070;70817931
2022;07;293;"Fabricação de peças e acessórios para veículos automotores";878652592;93320201
2022;09;293;"Fabricação de peças e acessórios para veículos automotores";855548539;90536163
2022;10;293;"Fabricação de peças e acessórios para veículos automotores";850170889;92348748
2022;06;291;"Fabricação de veículos automotores";822878646;61934121
2022;04;293;"Fabricação de peças e acessórios para veículos automotores";806341193;86107403
2022;11;293;"Fabricação de peças e acessórios para veículos automotores";789347719;84744829
2022;06;293;"Fabricação de peças e acessórios para veículos automotores";783238991;82735102
2022;09;291;"Fabricação de veículos automotores";779352753;64352415
2022;01;293;"Fabricação de peças e acessórios para veículos automotores";752576195;82866832
2022;02;293;"Fabricação de peças e acessórios para veículos automotores";724353446;77433717
2022;12;293;"Fabricação de peças e acessórios para veículos automotores";690605071;72203417
2022;04;291;"Fabricação de veículos automotores";675013252;52685580
2022;12;291;"Fabricação de veículos automotores";648785903;48725141
2022;05;291;"Fabricação de veículos automotores";636014433;49765896
2022;03;291;"Fabricação de veículos automotores";629424802;47862878
2022;07;291;"Fabricação de veículos automotores";598797562;45981186
2022;02;291;"Fabricação de veículos automotores";398374633;31498088
2022;01;291;"Fabricação de veículos automotores";367276271;31914105
2022;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10948530;3224589
2022;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10756529;3936778
2022;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";9094867;2737361
2022;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8991829;2912857
2022;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7858913;2266028
2022;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6889562;1909523
2022;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6826892;1401366
2022;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6600787;2893849
2022;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6537048;1824814
2022;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6185198;1632447
2022;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6160738;1099528
2022;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";5302760;3120451
2021;03;293;"Fabricação de peças e acessórios para veículos automotores";957083118;104002989
2021;07;293;"Fabricação de peças e acessórios para veículos automotores";847184421;93337980
2021;05;293;"Fabricação de peças e acessórios para veículos automotores";847100032;91567523
2021;04;293;"Fabricação de peças e acessórios para veículos automotores";819399999;85148866
2021;08;293;"Fabricação de peças e acessórios para veículos automotores";811700035;88569050
2021;09;293;"Fabricação de peças e acessórios para veículos automotores";800364513;85151326
2021;06;293;"Fabricação de peças e acessórios para veículos automotores";776999891;84474410
2021;02;293;"Fabricação de peças e acessórios para veículos automotores";751945921;82978638
2021;10;293;"Fabricação de peças e acessórios para veículos automotores";748166299;79740241
2021;11;293;"Fabricação de peças e acessórios para veículos automotores";721802325;78891122
2021;01;293;"Fabricação de peças e acessórios para veículos automotores";718194095;78400821
2021;12;291;"Fabricação de veículos automotores";706917096;60842844
2021;06;291;"Fabricação de veículos automotores";702754914;59403287
2021;11;291;"Fabricação de veículos automotores";679884072;55820903
2021;12;293;"Fabricação de peças e acessórios para veículos automotores";660865964;70916421
2021;10;291;"Fabricação de veículos automotores";622734554;52512563
2021;07;291;"Fabricação de veículos automotores";596845627;50261840
2021;08;291;"Fabricação de veículos automotores";584940157;47004837
2021;05;291;"Fabricação de veículos automotores";555685895;45638399
2021;09;291;"Fabricação de veículos automotores";554501397;46548710
2021;03;291;"Fabricação de veículos automotores";545537843;47796848
2021;04;291;"Fabricação de veículos automotores";529016659;44601531
2021;02;291;"Fabricação de veículos automotores";392440398;34154371
2021;01;291;"Fabricação de veículos automotores";302995570;25873637
2021;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8218728;3166380
2021;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7554543;4216052
2021;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7467633;6019057
2021;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7321670;2828152
2021;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6664088;2610544
2021;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6625873;2642201
2021;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6451789;3081398
2021;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";5350866;1058414
2021;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";5298065;1917473
2021;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";5101208;3023500
2021;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";4841457;1317228
2021;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";3729555;3221621
2020;11;293;"Fabricação de peças e acessórios para veículos automotores";772582315;85153570
2020;01;293;"Fabricação de peças e acessórios para veículos automotores";750107567;82083320
2020;12;293;"Fabricação de peças e acessórios para veículos automotores";734925769;76499020
2020;03;293;"Fabricação de peças e acessórios para veículos automotores";688347308;71852376
2020;10;293;"Fabricação de peças e acessórios para veículos automotores";618222612;64631885
2020;02;293;"Fabricação de peças e acessórios para veículos automotores";609111285;69084857
2020;10;291;"Fabricação de veículos automotores";483886850;41163398
2020;09;293;"Fabricação de peças e acessórios para veículos automotores";476946814;52962276
2020;11;291;"Fabricação de veículos automotores";470597564;41614306
2020;02;291;"Fabricação de veículos automotores";465575141;37968304
2020;04;293;"Fabricação de peças e acessórios para veículos automotores";464384188;49372538
2020;12;291;"Fabricação de veículos automotores";441622100;39109223
2020;03;291;"Fabricação de veículos automotores";439746681;37101636
2020;01;291;"Fabricação de veículos automotores";438104874;35780126
2020;08;293;"Fabricação de peças e acessórios para veículos automotores";432552075;47660137
2020;09;291;"Fabricação de veículos automotores";417263496;35438807
2020;05;293;"Fabricação de peças e acessórios para veículos automotores";388328051;41833328
2020;07;293;"Fabricação de peças e acessórios para veículos automotores";367710753;40043072
2020;08;291;"Fabricação de veículos automotores";357354950;30323421
2020;06;293;"Fabricação de peças e acessórios para veículos automotores";341586597;36743121
2020;07;291;"Fabricação de veículos automotores";288377144;24957524
2020;04;291;"Fabricação de veículos automotores";233888160;20164142
2020;06;291;"Fabricação de veículos automotores";206644649;17463616
2020;05;291;"Fabricação de veículos automotores";144834345;12575259
2020;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";14195107;2184805
2020;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12687437;2784255
2020;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12372193;2858534
2020;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";11699730;2238195
2020;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";11267463;3687011
2020;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10019590;1983623
2020;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7476958;1835084
2020;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6617535;1342303
2020;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6002210;1863916
2020;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";5331321;1413953
2020;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";4692409;1546670
2020;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";4182275;2417485
2019;04;293;"Fabricação de peças e acessórios para veículos automotores";856379886;91480704
2019;08;293;"Fabricação de peças e acessórios para veículos automotores";836600612;91515585
2019;07;293;"Fabricação de peças e acessórios para veículos automotores";819471526;92467328
2019;05;293;"Fabricação de peças e acessórios para veículos automotores";811677634;91542892
2019;10;293;"Fabricação de peças e acessórios para veículos automotores";791264742;87535975
2019;01;293;"Fabricação de peças e acessórios para veículos automotores";758483784;84992180
2019;09;293;"Fabricação de peças e acessórios para veículos automotores";751529766;81748186
2019;03;293;"Fabricação de peças e acessórios para veículos automotores";742849448;80448008
2019;10;291;"Fabricação de veículos automotores";712523435;57703947
2019;06;293;"Fabricação de peças e acessórios para veículos automotores";698723902;79063335
2019;03;291;"Fabricação de veículos automotores";696782784;58457162
2019;11;291;"Fabricação de veículos automotores";681420962;54191945
2019;05;291;"Fabricação de veículos automotores";678351394;57022188
2019;08;291;"Fabricação de veículos automotores";673713670;55496014
2019;02;293;"Fabricação de peças e acessórios para veículos automotores";671033927;73495044
2019;07;291;"Fabricação de veículos automotores";644613811;52307031
2019;11;293;"Fabricação de peças e acessórios para veículos automotores";638291629;69593424
2019;12;291;"Fabricação de veículos automotores";630672289;49512498
2019;06;291;"Fabricação de veículos automotores";605463774;49651499
2019;09;291;"Fabricação de veículos automotores";586825941;46574084
2019;04;291;"Fabricação de veículos automotores";579957091;46705141
2019;12;293;"Fabricação de peças e acessórios para veículos automotores";496377613;53913987
2019;01;291;"Fabricação de veículos automotores";485506014;39026977
2019;02;291;"Fabricação de veículos automotores";484354820;38744967
2019;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";17739882;2801782
2019;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";17331891;3746728
2019;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";17099016;3173243
2019;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";15067499;3382063
2019;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";14035736;2174991
2019;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";14015234;3654407
2019;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";13121497;4585751
2019;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12225906;1721796
2019;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10412650;3019029
2019;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8603353;2695058
2019;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8486957;2403110
2019;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8368853;1798827
2018;08;291;"Fabricação de veículos automotores";928581763;76320306
2018;07;293;"Fabricação de peças e acessórios para veículos automotores";920249827;98803938
2018;08;293;"Fabricação de peças e acessórios para veículos automotores";842643499;93756181
2018;03;293;"Fabricação de peças e acessórios para veículos automotores";830516703;87659749
2018;01;293;"Fabricação de peças e acessórios para veículos automotores";811882644;89575281
2018;10;293;"Fabricação de peças e acessórios para veículos automotores";806638134;87546789
2018;06;293;"Fabricação de peças e acessórios para veículos automotores";803710313;87479839
2018;04;293;"Fabricação de peças e acessórios para veículos automotores";787173617;83384193
2018;06;291;"Fabricação de veículos automotores";784279754;62613055
2018;05;293;"Fabricação de peças e acessórios para veículos automotores";742582485;79186397
2018;04;291;"Fabricação de veículos automotores";735030058;60001480
2018;10;291;"Fabricação de veículos automotores";731423135;63935947
2018;09;291;"Fabricação de veículos automotores";709824862;59470956
2018;09;293;"Fabricação de peças e acessórios para veículos automotores";691295748;74285818
2018;07;291;"Fabricação de veículos automotores";690260386;55331437
2018;11;291;"Fabricação de veículos automotores";686820907;57768381
2018;02;293;"Fabricação de peças e acessórios para veículos automotores";685796709;76475527
2018;11;293;"Fabricação de peças e acessórios para veículos automotores";685324383;74793301
2018;03;291;"Fabricação de veículos automotores";630756797;51830055
2018;05;291;"Fabricação de veículos automotores";621453474;52033980
2018;12;291;"Fabricação de veículos automotores";557298467;45933421
2018;02;291;"Fabricação de veículos automotores";509713128;40219837
2018;12;293;"Fabricação de peças e acessórios para veículos automotores";484640315;51700985
2018;01;291;"Fabricação de veículos automotores";460778583;36538397
2018;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";14893062;2433516
2018;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";14419788;2001400
2018;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12405855;2209733
2018;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";11877601;3087158
2018;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";11831880;2625588
2018;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";11778226;2911210
2018;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10510851;2081369
2018;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10360267;2660406
2018;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";9247580;1534811
2018;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8762055;1590816
2018;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6693514;1275705
2018;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6019571;1217700
2017;08;293;"Fabricação de peças e acessórios para veículos automotores";805866289;90701155
2017;10;293;"Fabricação de peças e acessórios para veículos automotores";768373686;85357756
2017;11;293;"Fabricação de peças e acessórios para veículos automotores";721651613;77866498
2017;07;293;"Fabricação de peças e acessórios para veículos automotores";707228780;79004345
2017;09;293;"Fabricação de peças e acessórios para veículos automotores";688210398;74954781
2017;03;293;"Fabricação de peças e acessórios para veículos automotores";656147601;74229911
2017;05;293;"Fabricação de peças e acessórios para veículos automotores";655703403;74762299
2017;11;291;"Fabricação de veículos automotores";640230445;52029424
2017;06;293;"Fabricação de peças e acessórios para veículos automotores";636829970;70883147
2017;10;291;"Fabricação de veículos automotores";631860268;50606875
2017;05;291;"Fabricação de veículos automotores";598112451;48791909
2017;12;293;"Fabricação de peças e acessórios para veículos automotores";570077214;61007672
2017;04;293;"Fabricação de peças e acessórios para veículos automotores";560732895;64891568
2017;01;293;"Fabricação de peças e acessórios para veículos automotores";558094396;64656569
2017;08;291;"Fabricação de veículos automotores";539348788;43963461
2017;12;291;"Fabricação de veículos automotores";536476928;43712212
2017;06;291;"Fabricação de veículos automotores";529483629;43961760
2017;09;291;"Fabricação de veículos automotores";524908779;41523346
2017;03;291;"Fabricação de veículos automotores";492330828;42264845
2017;02;293;"Fabricação de peças e acessórios para veículos automotores";449429166;53550332
2017;04;291;"Fabricação de veículos automotores";441586225;37597475
2017;07;291;"Fabricação de veículos automotores";437385916;35182377
2017;01;291;"Fabricação de veículos automotores";330735302;28596071
2017;02;291;"Fabricação de veículos automotores";312697359;26647661
2017;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12977961;2159902
2017;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";11275423;2864332
2017;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10588528;2574201
2017;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";9631438;2574053
2017;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";9456232;1479865
2017;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8902638;1405728
2017;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8887681;1279854
2017;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7914492;1532640
2017;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7765355;1812344
2017;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7579001;1479814
2017;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6739635;1402828
2017;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6173213;1044239
2016;08;293;"Fabricação de peças e acessórios para veículos automotores";605588657;71119819
2016;10;293;"Fabricação de peças e acessórios para veículos automotores";596518176;68028920
2016;09;293;"Fabricação de peças e acessórios para veículos automotores";568427563;65265080
2016;11;293;"Fabricação de peças e acessórios para veículos automotores";551583206;63252609
2016;05;293;"Fabricação de peças e acessórios para veículos automotores";539215160;61533360
2016;07;293;"Fabricação de peças e acessórios para veículos automotores";534965483;61880845
2016;11;291;"Fabricação de veículos automotores";529441083;44465844
2016;03;293;"Fabricação de peças e acessórios para veículos automotores";519257449;60048126
2016;06;293;"Fabricação de peças e acessórios para veículos automotores";502584127;58346628
2016;04;293;"Fabricação de peças e acessórios para veículos automotores";497464015;57403143
2016;03;291;"Fabricação de veículos automotores";495874275;40981135
2016;12;291;"Fabricação de veículos automotores";487621230;40607116
2016;12;293;"Fabricação de peças e acessórios para veículos automotores";478727787;54589857
2016;04;291;"Fabricação de veículos automotores";473985011;40492430
2016;05;291;"Fabricação de veículos automotores";458518675;40208821
2016;09;291;"Fabricação de veículos automotores";448348813;36345122
2016;08;291;"Fabricação de veículos automotores";444035279;35788146
2016;06;291;"Fabricação de veículos automotores";438642928;38014211
2016;01;293;"Fabricação de peças e acessórios para veículos automotores";435995642;51518807
2016;10;291;"Fabricação de veículos automotores";432934004;36032039
2016;07;291;"Fabricação de veículos automotores";427469889;35858828
2016;02;293;"Fabricação de peças e acessórios para veículos automotores";390381210;47757471
2016;02;291;"Fabricação de veículos automotores";316555291;25468313
2016;01;291;"Fabricação de veículos automotores";272812309;23903093
2016;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";14296485;2457060
2016;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";13318591;2763578
2016;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10946536;2407198
2016;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10888769;2133757
2016;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10267708;1688273
2016;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10201169;3189336
2016;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";9724197;3128777
2016;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7563135;2697442
2016;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";7154650;1528325
2016;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6124267;1219125
2016;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";5525278;876003
2016;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";3231892;2469997
2015;06;291;"Fabricação de veículos automotores";872251361;70212298
2015;03;291;"Fabricação de veículos automotores";847908854;67043016
2015;04;291;"Fabricação de veículos automotores";801631191;64839622
2015;07;291;"Fabricação de veículos automotores";780351683;64096285
2015;03;293;"Fabricação de peças e acessórios para veículos automotores";699449571;84469853
2015;08;291;"Fabricação de veículos automotores";698507787;59654232
2015;05;291;"Fabricação de veículos automotores";687411723;54286697
2015;04;293;"Fabricação de peças e acessórios para veículos automotores";665699315;78908820
2015;01;293;"Fabricação de peças e acessórios para veículos automotores";649148967;78170092
2015;07;293;"Fabricação de peças e acessórios para veículos automotores";647854467;77595931
2015;10;291;"Fabricação de veículos automotores";611003031;51713011
2015;02;291;"Fabricação de veículos automotores";605923197;46706086
2015;06;293;"Fabricação de peças e acessórios para veículos automotores";602952211;69212552
2015;05;293;"Fabricação de peças e acessórios para veículos automotores";602430321;73665752
2015;08;293;"Fabricação de peças e acessórios para veículos automotores";586818787;68239626
2015;09;293;"Fabricação de peças e acessórios para veículos automotores";574339994;66598851
2015;01;291;"Fabricação de veículos automotores";570384025;44302859
2015;02;293;"Fabricação de peças e acessórios para veículos automotores";569880038;71629009
2015;10;293;"Fabricação de peças e acessórios para veículos automotores";538362749;63242444
2015;09;291;"Fabricação de veículos automotores";534587809;45011545
2015;11;291;"Fabricação de veículos automotores";510906969;42327037
2015;11;293;"Fabricação de peças e acessórios para veículos automotores";490745734;55247162
2015;12;291;"Fabricação de veículos automotores";425038467;36623369
2015;12;293;"Fabricação de peças e acessórios para veículos automotores";329787233;35062291
2015;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12351164;3099941
2015;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10988870;2958864
2015;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10530849;2456131
2015;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10267998;2166572
2015;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";9259804;2190155
2015;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8358718;2882329
2015;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8191742;2581615
2015;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8055086;1718318
2015;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";6237858;1374129
2015;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";5900686;1999998
2015;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";3962171;1924703
2015;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";2419527;1160291
2014;04;291;"Fabricação de veículos automotores";1142776129;90565546
2014;05;291;"Fabricação de veículos automotores";1141544438;88447544
2014;06;291;"Fabricação de veículos automotores";1104285792;87173180
2014;07;291;"Fabricação de veículos automotores";1088471937;83520647
2014;03;291;"Fabricação de veículos automotores";1073891530;81748849
2014;11;291;"Fabricação de veículos automotores";1043749161;82647541
2014;09;291;"Fabricação de veículos automotores";1034879094;77586642
2014;10;291;"Fabricação de veículos automotores";983293901;76847554
2014;08;291;"Fabricação de veículos automotores";974824521;74949189
2014;01;293;"Fabricação de peças e acessórios para veículos automotores";909480857;107411165
2014;12;291;"Fabricação de veículos automotores";895372357;71466040
2014;08;293;"Fabricação de peças e acessórios para veículos automotores";872650255;99900628
2014;01;291;"Fabricação de veículos automotores";856907270;66796387
2014;04;293;"Fabricação de peças e acessórios para veículos automotores";848113198;96241831
2014;03;293;"Fabricação de peças e acessórios para veículos automotores";836898981;92840193
2014;02;291;"Fabricação de veículos automotores";833304042;63514400
2014;07;293;"Fabricação de peças e acessórios para veículos automotores";804638402;91983318
2014;09;293;"Fabricação de peças e acessórios para veículos automotores";801232812;91301983
2014;10;293;"Fabricação de peças e acessórios para veículos automotores";797672421;88515398
2014;05;293;"Fabricação de peças e acessórios para veículos automotores";783597781;89685617
2014;02;293;"Fabricação de peças e acessórios para veículos automotores";747601183;87950834
2014;06;293;"Fabricação de peças e acessórios para veículos automotores";676749596;75275872
2014;11;293;"Fabricação de peças e acessórios para veículos automotores";608289133;67343928
2014;12;293;"Fabricação de peças e acessórios para veículos automotores";516320714;58196438
2014;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";15096101;2876968
2014;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";13446204;3144904
2014;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";13305490;2707524
2014;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";12692620;1541084
2014;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";10601586;3546797
2014;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";9237664;2807121
2014;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";8852302;1618600
