Ano;Mês;"Código ISIC Grupo";"Descrição ISIC Grupo";"Valor FOB (US$)";"Quilograma Líquido"
2023;05;291;"Fabricação de veículos automotores";913214146;84500006
2023;03;291;"Fabricação de veículos automotores";872453348;79728514
2023;04;291;"Fabricação de veículos automotores";865275804;80030390
2023;06;291;"Fabricação de veículos automotores";823397783;75371965
2023;10;291;"Fabricação de veículos automotores";809813557;71847596
2023;07;291;"Fabricação de veículos automotores";798241220;70725479
2023;08;291;"Fabricação de veículos automotores";749135360;66815086
2023;02;291;"Fabricação de veículos automotores";713416709;67039017
2023;11;291;"Fabricação de veículos automotores";671182839;59818040
2023;01;291;"Fabricação de veículos automotores";604493865;57391903
2023;12;291;"Fabricação de veículos automotores";592262933;52584014
2023;09;291;"Fabricação de veículos automotores";563307120;49442255
2023;08;293;"Fabricação de peças e acessórios para veículos automotores";474578148;72535046
2023;05;293;"Fabricação de peças e acessórios para veículos automotores";456893920;67557084
2023;03;293;"Fabricação de peças e acessórios para veículos automotores";447227141;68170464
2023;07;293;"Fabricação de peças e acessórios para veículos automotores";442010223;67182762
2023;06;293;"Fabricação de peças e acessórios para veículos automotores";414536036;60862305
2023;09;293;"Fabricação de peças e acessórios para veículos automotores";406443870;60438982
2023;04;293;"Fabricação de peças e acessórios para veículos automotores";405795135;59145819
2023;10;293;"Fabricação de peças e acessórios para veículos automotores";403712916;61454657
2023;11;293;"Fabricação de peças e acessórios para veículos automotores";395812386;59250771
2023;02;293;"Fabricação de peças e acessórios para veículos automotores";367106451;56105126
2023;12;293;"Fabricação de peças e acessórios para veículos automotores";336395353;51881902
2023;01;293;"Fabricação de peças e acessórios para veículos automotores";321181452;50394346
2023;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";54574301;5965342
2023;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";54198490;6103157
2023;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";46551491;5069565
2023;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";45684063;5743251
2023;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";44373845;4936729
2023;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";44051845;5059081
2023;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";43322119;5082206
2023;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";39156272;4806384
2023;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";37728621;4594911
2023;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";36706357;4789833
2023;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";36682010;4485977
2023;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";33657598;3825588
2022;08;291;"Fabricação de veículos automotores";1024721327;98757783
2022;06;291;"Fabricação de veículos automotores";915733850;88624343
2022;10;291;"Fabricação de veículos automotores";894514561;85881989
2022;11;291;"Fabricação de veículos automotores";892962787;84688749
2022;07;291;"Fabricação de veículos automotores";798990140;76142676
2022;05;291;"Fabricação de veículos automotores";782994916;77690858
2022;04;291;"Fabricação de veículos automotores";762499834;76709497
2022;03;291;"Fabricação de veículos automotores";687086964;70181230
2022;09;291;"Fabricação de veículos automotores";661686642;62842176
2022;12;291;"Fabricação de veículos automotores";661199339;63214925
2022;02;291;"Fabricação de veículos automotores";578008551;60441257
2022;01;291;"Fabricação de veículos automotores";484960313;50278608
2022;08;293;"Fabricação de peças e acessórios para veículos automotores";435027610;71813297
2022;09;293;"Fabricação de peças e acessórios para veículos automotores";414813324;68076280
2022;06;293;"Fabricação de peças e acessórios para veículos automotores";408451184;71084875
2022;11;293;"Fabricação de peças e acessórios para veículos automotores";408116237;65709759
2022;10;293;"Fabricação de peças e acessórios para veículos automotores";406498141;65608118
2022;07;293;"Fabricação de peças e acessórios para veículos automotores";374499985;64220148
2022;05;293;"Fabricação de peças e acessórios para veículos automotores";367719083;61252797
2022;04;293;"Fabricação de peças e acessórios para veículos automotores";349623383;61138024
2022;03;293;"Fabricação de peças e acessórios para veículos automotores";349096817;62658498
2022;12;293;"Fabricação de peças e acessórios para veículos automotores";339473938;53381747
2022;02;293;"Fabricação de peças e acessórios para veículos automotores";312699655;58131000
2022;01;293;"Fabricação de peças e acessórios para veículos automotores";254701443;46770969
2022;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";73860402;7998457
2022;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";63076544;7157681
2022;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";56350558;7377851
2022;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";55209715;7025756
2022;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";55043578;6747572
2022;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";48666659;6802066
2022;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";45093675;6137213
2022;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";41915122;6442079
2022;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";37833510;5440307
2022;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";32060366;5747758
2022;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";31889090;4576186
2022;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";29042419;4240975
2021;05;291;"Fabricação de veículos automotores";684807748;76581922
2021;12;291;"Fabricação de veículos automotores";660506743;70491196
2021;11;291;"Fabricação de veículos automotores";647112000;67953315
2021;03;291;"Fabricação de veículos automotores";630209822;69596509
2021;06;291;"Fabricação de veículos automotores";587934227;66235271
2021;09;291;"Fabricação de veículos automotores";585348885;61783453
2021;08;291;"Fabricação de veículos automotores";554306446;58669051
2021;02;291;"Fabricação de veículos automotores";510858301;55123890
2021;04;291;"Fabricação de veículos automotores";497563079;54677939
2021;10;291;"Fabricação de veículos automotores";489592595;49948296
2021;07;291;"Fabricação de veículos automotores";458052351;48726963
2021;01;291;"Fabricação de veículos automotores";410527372;43511182
2021;09;293;"Fabricação de peças e acessórios para veículos automotores";334167151;61236045
2021;10;293;"Fabricação de peças e acessórios para veículos automotores";327438032;61502154
2021;11;293;"Fabricação de peças e acessórios para veículos automotores";324038970;62019816
2021;08;293;"Fabricação de peças e acessórios para veículos automotores";317201855;58452998
2021;12;293;"Fabricação de peças e acessórios para veículos automotores";313867134;57309023
2021;05;293;"Fabricação de peças e acessórios para veículos automotores";303045127;61361200
2021;03;293;"Fabricação de peças e acessórios para veículos automotores";291300571;57816857
2021;07;293;"Fabricação de peças e acessórios para veículos automotores";289861469;56165785
2021;04;293;"Fabricação de peças e acessórios para veículos automotores";285805021;59907208
2021;06;293;"Fabricação de peças e acessórios para veículos automotores";284138914;56512970
2021;02;293;"Fabricação de peças e acessórios para veículos automotores";239323310;50235006
2021;01;293;"Fabricação de peças e acessórios para veículos automotores";217934685;43144025
2021;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";44155451;6714547
2021;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";32950035;6263361
2021;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";30818858;5865172
2021;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";30252316;5829329
2021;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";28846595;5288924
2021;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";27697689;5247745
2021;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";26624873;5143855
2021;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";26480037;4935125
2021;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";25257062;4787901
2021;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";24793282;5195337
2021;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";20126175;4397806
2021;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";19575582;3837332
2020;11;291;"Fabricação de veículos automotores";625338928;72076780
2020;12;291;"Fabricação de veículos automotores";613893042;71542917
2020;03;291;"Fabricação de veículos automotores";583942727;63788630
2020;09;291;"Fabricação de veículos automotores";575631359;63585379
2020;07;291;"Fabricação de veículos automotores";545613759;62957548
2020;10;291;"Fabricação de veículos automotores";533440871;60863186
2020;02;291;"Fabricação de veículos automotores";525413647;54170224
2020;08;291;"Fabricação de veículos automotores";432331219;46370082
2020;06;291;"Fabricação de veículos automotores";411546748;29401831
2020;01;291;"Fabricação de veículos automotores";352434954;37631073
2020;11;293;"Fabricação de peças e acessórios para veículos automotores";252690074;52851959
2020;02;293;"Fabricação de peças e acessórios para veículos automotores";251021046;50018051
2020;03;293;"Fabricação de peças e acessórios para veículos automotores";250795381;54831704
2020;12;293;"Fabricação de peças e acessórios para veículos automotores";250159745;50624297
2020;10;293;"Fabricação de peças e acessórios para veículos automotores";240231298;49269943
2020;09;293;"Fabricação de peças e acessórios para veículos automotores";226905708;49216071
2020;08;293;"Fabricação de peças e acessórios para veículos automotores";220048587;45445265
2020;04;291;"Fabricação de veículos automotores";182417862;19503612
2020;01;293;"Fabricação de peças e acessórios para veículos automotores";176478355;32110587
2020;07;293;"Fabricação de peças e acessórios para veículos automotores";171871134;35833814
2020;06;293;"Fabricação de peças e acessórios para veículos automotores";139646548;28836902
2020;04;293;"Fabricação de peças e acessórios para veículos automotores";138273120;28831049
2020;05;291;"Fabricação de veículos automotores";129446006;13449653
2020;05;293;"Fabricação de peças e acessórios para veículos automotores";112423153;26514162
2020;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";31120035;5824794
2020;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";28917026;4353088
2020;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";27983171;4309546
2020;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";25702414;3526267
2020;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";24854059;3722008
2020;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";22709351;4676284
2020;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";20776578;3136354
2020;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";17979456;3783339
2020;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";16323998;2677170
2020;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";16167862;2338688
2020;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";13987446;2284811
2020;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";11372513;1393378
2019;06;291;"Fabricação de veículos automotores";742245247;80248249
2019;04;291;"Fabricação de veículos automotores";725746149;69930412
2019;07;291;"Fabricação de veículos automotores";647778873;70471846
2019;11;291;"Fabricação de veículos automotores";636406568;58450095
2019;05;291;"Fabricação de veículos automotores";625258141;68223430
2019;12;291;"Fabricação de veículos automotores";620978453;62898936
2019;02;291;"Fabricação de veículos automotores";611584948;63981138
2019;08;291;"Fabricação de veículos automotores";582413595;63538223
2019;09;291;"Fabricação de veículos automotores";580791539;62589785
2019;03;291;"Fabricação de veículos automotores";537177796;55609622
2019;10;291;"Fabricação de veículos automotores";485048630;52595336
2019;01;291;"Fabricação de veículos automotores";428207907;48743572
2019;05;293;"Fabricação de peças e acessórios para veículos automotores";320492234;59338645
2019;08;293;"Fabricação de peças e acessórios para veículos automotores";310087676;59423261
2019;04;293;"Fabricação de peças e acessórios para veículos automotores";306800473;56447435
2019;03;293;"Fabricação de peças e acessórios para veículos automotores";302346891;57060732
2019;09;293;"Fabricação de peças e acessórios para veículos automotores";289732472;54182982
2019;02;293;"Fabricação de peças e acessórios para veículos automotores";289565911;51745423
2019;07;293;"Fabricação de peças e acessórios para veículos automotores";282667789;55074168
2019;10;293;"Fabricação de peças e acessórios para veículos automotores";276174181;51375797
2019;06;293;"Fabricação de peças e acessórios para veículos automotores";271013765;50445426
2019;11;293;"Fabricação de peças e acessórios para veículos automotores";237655156;44926815
2019;01;293;"Fabricação de peças e acessórios para veículos automotores";230271177;42235235
2019;12;293;"Fabricação de peças e acessórios para veículos automotores";228092845;44045261
2019;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";39161510;4659797
2019;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";37505585;5100847
2019;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";34662357;4992540
2019;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";34580572;4132048
2019;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";34336011;4828428
2019;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";34313936;4336470
2019;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";32112354;3863211
2019;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";30529236;4070056
2019;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";26501885;3695083
2019;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";25455712;4144395
2019;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";23602502;4070769
2019;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";21946872;3243207
2018;03;291;"Fabricação de veículos automotores";1114701803;115964898
2018;04;291;"Fabricação de veículos automotores";1083878888;113618301
2018;02;291;"Fabricação de veículos automotores";1027894079;109914920
2018;08;291;"Fabricação de veículos automotores";950852952;100916314
2018;06;291;"Fabricação de veículos automotores";936733100;97523933
2018;05;291;"Fabricação de veículos automotores";900673908;97521992
2018;07;291;"Fabricação de veículos automotores";766651970;81757288
2018;11;291;"Fabricação de veículos automotores";752324864;83011176
2018;10;291;"Fabricação de veículos automotores";731757303;81022536
2018;09;291;"Fabricação de veículos automotores";653574575;69482396
2018;01;291;"Fabricação de veículos automotores";640317417;70156197
2018;12;291;"Fabricação de veículos automotores";542144227;56059098
2018;08;293;"Fabricação de peças e acessórios para veículos automotores";378472345;68575005
2018;06;293;"Fabricação de peças e acessórios para veículos automotores";368799709;68446049
2018;03;293;"Fabricação de peças e acessórios para veículos automotores";366356891;63966800
2018;04;293;"Fabricação de peças e acessórios para veículos automotores";353874556;63167522
2018;02;293;"Fabricação de peças e acessórios para veículos automotores";332388763;58552978
2018;10;293;"Fabricação de peças e acessórios para veículos automotores";328198610;57009876
2018;09;293;"Fabricação de peças e acessórios para veículos automotores";324935854;59258955
2018;11;293;"Fabricação de peças e acessórios para veículos automotores";312225604;57036013
2018;01;293;"Fabricação de peças e acessórios para veículos automotores";305740031;55439320
2018;12;293;"Fabricação de peças e acessórios para veículos automotores";288704541;53458541
2018;05;293;"Fabricação de peças e acessórios para veículos automotores";277422453;43785655
2018;07;293;"Fabricação de peças e acessórios para veículos automotores";268919353;43233971
2018;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";48371706;6893392
2018;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";41759980;5430743
2018;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";41655878;5907045
2018;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";40112602;6268865
2018;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";37563201;3926752
2018;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";36721698;4917770
2018;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";35252585;4499962
2018;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";34582462;5708992
2018;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";32764633;5558324
2018;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";26275156;3800923
2018;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";24783317;4133957
2018;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";23671303;3295001
2017;10;291;"Fabricação de veículos automotores";1116658844;106672585
2017;08;291;"Fabricação de veículos automotores";1084580177;108842436
2017;06;291;"Fabricação de veículos automotores";1082152661;115906437
2017;05;291;"Fabricação de veículos automotores";1070743882;116468105
2017;03;291;"Fabricação de veículos automotores";1056880647;114025961
2017;11;291;"Fabricação de veículos automotores";1053904237;113906730
2017;12;291;"Fabricação de veículos automotores";1023885086;108756256
2017;04;291;"Fabricação de veículos automotores";1022316199;97664615
2017;07;291;"Fabricação de veículos automotores";1004977287;107607186
2017;09;291;"Fabricação de veículos automotores";901099709;95092727
2017;02;291;"Fabricação de veículos automotores";813315925;90238275
2017;01;291;"Fabricação de veículos automotores";641665699;70017903
2017;08;293;"Fabricação de peças e acessórios para veículos automotores";361486937;64593211
2017;10;293;"Fabricação de peças e acessórios para veículos automotores";345654575;60052908
2017;05;293;"Fabricação de peças e acessórios para veículos automotores";335539906;59620572
2017;09;293;"Fabricação de peças e acessórios para veículos automotores";334633606;56204667
2017;06;293;"Fabricação de peças e acessórios para veículos automotores";328933769;59558431
2017;03;293;"Fabricação de peças e acessórios para veículos automotores";327895054;59695779
2017;07;293;"Fabricação de peças e acessórios para veículos automotores";325543239;59102853
2017;12;293;"Fabricação de peças e acessórios para veículos automotores";316323009;54168208
2017;11;293;"Fabricação de peças e acessórios para veículos automotores";316210762;56528635
2017;04;293;"Fabricação de peças e acessórios para veículos automotores";286106441;54298842
2017;02;293;"Fabricação de peças e acessórios para veículos automotores";268446480;49932496
2017;01;293;"Fabricação de peças e acessórios para veículos automotores";227834955;44999643
2017;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";55480076;6241639
2017;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";46238691;5797925
2017;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";38124933;4748909
2017;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";37278786;4593285
2017;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";36244328;5325283
2017;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";36174475;4722972
2017;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";35126831;5771423
2017;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";34504177;4392223
2017;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";33906873;4974914
2017;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";28276001;4230494
2017;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";23930771;3788147
2017;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";19114545;3260618
2016;12;291;"Fabricação de veículos automotores";961257986;104306393
2016;11;291;"Fabricação de veículos automotores";896543604;90070542
2016;08;291;"Fabricação de veículos automotores";890382775;87534481
2016;06;291;"Fabricação de veículos automotores";761585176;84904353
2016;09;291;"Fabricação de veículos automotores";737718144;77658529
2016;05;291;"Fabricação de veículos automotores";734219212;84045201
2016;10;291;"Fabricação de veículos automotores";699718347;67962911
2016;03;291;"Fabricação de veículos automotores";695047816;70739135
2016;02;291;"Fabricação de veículos automotores";682109443;75502901
2016;04;291;"Fabricação de veículos automotores";646007097;65545061
2016;07;291;"Fabricação de veículos automotores";632350485;70087084
2016;01;291;"Fabricação de veículos automotores";387276820;42683307
2016;03;293;"Fabricação de peças e acessórios para veículos automotores";302602004;56789732
2016;08;293;"Fabricação de peças e acessórios para veículos automotores";295495964;52646884
2016;12;293;"Fabricação de peças e acessórios para veículos automotores";288319122;53389201
2016;11;293;"Fabricação de peças e acessórios para veículos automotores";284765656;53627705
2016;05;293;"Fabricação de peças e acessórios para veículos automotores";283145813;52650067
2016;09;293;"Fabricação de peças e acessórios para veículos automotores";277588814;49636437
2016;02;293;"Fabricação de peças e acessórios para veículos automotores";275617311;50710412
2016;06;293;"Fabricação de peças e acessórios para veículos automotores";274667914;52147460
2016;10;293;"Fabricação de peças e acessórios para veículos automotores";267493450;50102529
2016;07;293;"Fabricação de peças e acessórios para veículos automotores";262659292;48806365
2016;04;293;"Fabricação de peças e acessórios para veículos automotores";257447902;46565588
2016;01;293;"Fabricação de peças e acessórios para veículos automotores";195222321;35325373
2016;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";44519430;6357605
2016;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";38900676;5355193
2016;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";38250757;6200232
2016;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";34501373;5339324
2016;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";27715995;4396290
2016;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";26729618;4536607
2016;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";25564264;4545957
2016;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";23719199;3959423
2016;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";23495670;4585968
2016;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";22359933;4482721
2016;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";19806580;3053572
2016;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";11320732;2290619
2015;06;291;"Fabricação de veículos automotores";807455801;76214632
2015;12;291;"Fabricação de veículos automotores";719643487;60711979
2015;10;291;"Fabricação de veículos automotores";680812554;72440435
2015;07;291;"Fabricação de veículos automotores";659388518;67970981
2015;03;291;"Fabricação de veículos automotores";644164905;61843209
2015;11;291;"Fabricação de veículos automotores";588697532;61271662
2015;05;291;"Fabricação de veículos automotores";567352648;56517510
2015;09;291;"Fabricação de veículos automotores";526441342;53807753
2015;04;291;"Fabricação de veículos automotores";506172744;48313477
2015;08;291;"Fabricação de veículos automotores";504792550;50973898
2015;02;291;"Fabricação de veículos automotores";486888313;46130406
2015;03;293;"Fabricação de peças e acessórios para veículos automotores";393070190;63254620
2015;06;293;"Fabricação de peças e acessórios para veículos automotores";370616257;60793323
2015;08;293;"Fabricação de peças e acessórios para veículos automotores";352803298;58529449
2015;09;293;"Fabricação de peças e acessórios para veículos automotores";344886803;56289598
2015;04;293;"Fabricação de peças e acessórios para veículos automotores";342581402;58097470
2015;05;293;"Fabricação de peças e acessórios para veículos automotores";338016500;57095269
2015;07;293;"Fabricação de peças e acessórios para veículos automotores";333118318;48552286
2015;10;293;"Fabricação de peças e acessórios para veículos automotores";317263975;56789535
2015;02;293;"Fabricação de peças e acessórios para veículos automotores";307424346;49254323
2015;01;291;"Fabricação de veículos automotores";281883808;26598601
2015;11;293;"Fabricação de peças e acessórios para veículos automotores";274210595;49160332
2015;12;293;"Fabricação de peças e acessórios para veículos automotores";267436991;47411997
2015;01;293;"Fabricação de peças e acessórios para veículos automotores";260254801;42959037
2015;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";44336593;6877227
2015;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";42684996;5317796
2015;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";42465685;5364747
2015;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";35862500;4841285
2015;06;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";31087805;4319380
2015;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";28249428;4082997
2015;04;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";26845029;3739109
2015;05;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";26237762;3738784
2015;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";23595721;3678557
2015;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";21405511;3738494
2015;02;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";16403080;2623123
2015;01;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";16302090;2083642
2014;05;291;"Fabricação de veículos automotores";634056104;58012571
2014;06;291;"Fabricação de veículos automotores";600632037;54623184
2014;04;291;"Fabricação de veículos automotores";598002032;55895154
2014;09;291;"Fabricação de veículos automotores";594538437;55244937
2014;08;291;"Fabricação de veículos automotores";576719640;53784061
2014;07;291;"Fabricação de veículos automotores";576130802;52388767
2014;11;291;"Fabricação de veículos automotores";561132781;53035183
2014;02;291;"Fabricação de veículos automotores";558636031;51380073
2014;01;291;"Fabricação de veículos automotores";532293062;46772425
2014;03;291;"Fabricação de veículos automotores";532011990;48839092
2014;10;291;"Fabricação de veículos automotores";515859313;47965581
2014;12;291;"Fabricação de veículos automotores";506319082;47814791
2014;03;293;"Fabricação de peças e acessórios para veículos automotores";400603972;60026252
2014;10;293;"Fabricação de peças e acessórios para veículos automotores";396387469;60006529
2014;05;293;"Fabricação de peças e acessórios para veículos automotores";389606545;58916868
2014;09;293;"Fabricação de peças e acessórios para veículos automotores";389405879;59668334
2014;04;293;"Fabricação de peças e acessórios para veículos automotores";389339217;57354854
2014;02;293;"Fabricação de peças e acessórios para veículos automotores";386191635;57945438
2014;07;293;"Fabricação de peças e acessórios para veículos automotores";384043561;61251684
2014;08;293;"Fabricação de peças e acessórios para veículos automotores";367675806;55457182
2014;06;293;"Fabricação de peças e acessórios para veículos automotores";339179676;52647979
2014;11;293;"Fabricação de peças e acessórios para veículos automotores";336993693;49968611
2014;01;293;"Fabricação de peças e acessórios para veículos automotores";324264089;51269987
2014;12;293;"Fabricação de peças e acessórios para veículos automotores";323716610;50933847
2014;12;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";42446743;5137852
2014;11;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";40063372;4968958
2014;09;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";39880538;4734765
2014;07;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";38484991;4166607
2014;10;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";37677189;4657560
2014;03;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";35730940;5126111
2014;08;292;"Fabricação de carroçarias para veículos automóveis; fabricação de reboques e semi-reboques";31311626;3970578
